Id,QtdProduto,ValorTotalConsumo,ValorProduto,PrecoCompraProduto,Tipo,DataConsumacao,Hospedagem_Id,Movimentacao_Id,Produto_Id
12985,3,10.5,3.5,1.0,1,2032-08-22,1637,22985,29
12986,2,6.0,3.0,1.0,1,2032-01-30,9805,22986,18
12987,2,13.0,6.5,2.5,1,2030-12-10,3966,22987,28
12988,2,4.0,2.0,0.5,1,2030-07-06,1065,22988,36
12989,3,18.0,6.0,2.0,1,2030-01-14,6869,22989,9
12990,3,18.0,6.0,2.0,1,2030-10-28,6923,22990,19
12991,2,5.0,2.5,1.0,1,2032-02-22,9695,22991,30
12992,3,9.0,3.0,1.0,1,2032-06-29,5074,22992,18
12993,3,22.5,7.5,3.0,1,2031-01-28,3852,22993,11
12994,3,6.0,2.0,0.5,1,2030-03-05,8101,22994,23
12995,2,4.0,2.0,0.5,1,2032-02-06,114,22995,2
12996,1,6.0,6.0,2.0,1,2030-10-06,9984,22996,3
12997,3,16.5,5.5,2.0,1,2030-04-16,9120,22997,12
12998,3,18.0,6.0,2.0,1,2030-11-05,9671,22998,8
12999,3,16.5,5.5,2.0,1,2030-01-29,8807,22999,39
13000,1,3.0,3.0,1.0,1,2032-10-02,7787,23000,20
13001,2,11.0,5.5,2.0,1,2030-07-11,8566,23001,12
13002,2,4.0,2.0,0.5,1,2030-05-08,2448,23002,6
13003,1,5.5,5.5,2.0,1,2031-07-17,1107,23003,17
13004,2,6.0,3.0,1.0,1,2032-02-13,7259,23004,20
13005,3,18.0,6.0,2.0,1,2031-12-08,7372,23005,8
13006,2,12.0,6.0,2.0,1,2030-01-13,7518,23006,9
13007,1,5.5,5.5,2.0,1,2030-08-01,5853,23007,17
13008,1,5.0,5.0,2.0,1,2031-10-16,7480,23008,7
13009,3,19.5,6.5,2.5,1,2032-12-25,869,23009,33
13010,3,13.5,4.5,1.5,1,2031-04-11,7893,23010,1
13011,2,11.0,5.5,2.0,1,2032-10-28,970,23011,17
13012,2,5.0,2.5,1.0,1,2031-12-27,7305,23012,30
13013,3,19.5,6.5,2.5,1,2030-06-24,3916,23013,34
13014,2,12.0,6.0,2.0,1,2032-02-11,9078,23014,3
13015,2,5.0,2.5,1.0,1,2031-06-06,1126,23015,16
13016,2,6.0,3.0,1.0,1,2031-04-14,776,23016,20
13017,2,6.0,3.0,1.0,1,2031-08-17,9756,23017,37
13018,3,6.0,2.0,0.5,1,2032-07-20,1697,23018,26
13019,2,6.0,3.0,1.0,1,2030-12-20,9121,23019,37
13020,1,3.5,3.5,1.0,1,2030-03-18,8875,23020,29
13021,1,6.5,6.5,2.5,1,2032-06-27,9870,23021,28
13022,1,2.0,2.0,0.5,1,2032-09-19,4441,23022,40
13023,2,5.0,2.5,1.0,1,2032-01-25,4630,23023,16
13024,2,12.0,6.0,2.0,1,2030-01-10,2024,23024,19
13025,2,13.0,6.5,2.5,1,2032-11-06,2557,23025,33
13026,1,3.0,3.0,1.0,1,2031-02-26,4093,23026,37
13027,3,16.5,5.5,2.0,1,2032-11-28,6830,23027,12
13028,1,3.0,3.0,1.0,1,2030-02-13,8871,23028,20
13029,2,4.0,2.0,0.5,1,2030-02-06,9,23029,36
13030,3,13.5,4.5,1.5,1,2031-01-16,8728,23030,31
13031,1,5.0,5.0,2.0,1,2032-12-04,7293,23031,7
13032,2,12.0,6.0,2.0,1,2031-11-25,3209,23032,3
13033,1,2.0,2.0,0.5,1,2030-06-22,6744,23033,40
13034,2,11.0,5.5,2.0,1,2031-07-26,4087,23034,12
13035,2,13.0,6.5,2.5,1,2031-11-13,6607,23035,34
13036,3,19.5,6.5,2.5,1,2030-02-27,1131,23036,35
13037,3,19.5,6.5,2.5,1,2031-10-30,1987,23037,28
13038,3,16.5,5.5,2.0,1,2031-04-23,9880,23038,4
13039,1,6.5,6.5,2.5,1,2030-02-27,2378,23039,35
13040,3,21.0,7.0,2.5,1,2030-05-07,6131,23040,24
13041,1,6.5,6.5,2.5,1,2031-09-21,3886,23041,21
13042,2,8.0,4.0,1.5,1,2030-06-10,755,23042,13
13043,3,16.5,5.5,2.0,1,2030-03-24,8254,23043,12
13044,1,2.0,2.0,0.5,1,2032-02-28,8065,23044,38
13045,1,6.5,6.5,2.5,1,2031-01-06,6461,23045,15
13046,3,13.5,4.5,1.5,1,2032-04-13,645,23046,31
13047,1,5.0,5.0,2.0,1,2031-07-27,8634,23047,7
13048,3,6.0,2.0,0.5,1,2030-01-16,9617,23048,40
13049,3,7.5,2.5,1.0,1,2031-02-15,8527,23049,10
13050,2,4.0,2.0,0.5,1,2030-06-09,6160,23050,2
13051,2,11.0,5.5,2.0,1,2031-12-10,3917,23051,39
13052,2,4.0,2.0,0.5,1,2031-12-24,7373,23052,6
13053,1,5.5,5.5,2.0,1,2030-12-15,2175,23053,25
13054,3,6.0,2.0,0.5,1,2030-09-01,1539,23054,2
13055,2,12.0,6.0,2.0,1,2031-12-11,7228,23055,8
13056,1,2.5,2.5,1.0,1,2032-10-01,9792,23056,30
13057,2,4.0,2.0,0.5,1,2030-05-04,8296,23057,36
13058,2,13.0,6.5,2.5,1,2031-02-19,726,23058,33
13059,1,6.5,6.5,2.5,1,2031-10-13,4583,23059,27
13060,3,7.5,2.5,1.0,1,2031-04-08,2340,23060,30
13061,3,18.0,6.0,2.0,1,2032-12-19,3436,23061,8
13062,1,6.5,6.5,2.5,1,2030-06-18,33,23062,28
13063,1,2.5,2.5,1.0,1,2032-03-09,6757,23063,16
13064,1,6.5,6.5,2.5,1,2031-02-28,9609,23064,35
13065,2,6.0,3.0,1.0,1,2032-01-30,2247,23065,5
13066,2,4.0,2.0,0.5,1,2032-12-28,1060,23066,40
13067,1,6.5,6.5,2.5,1,2031-12-15,8799,23067,15
13068,3,9.0,3.0,1.0,1,2031-01-05,3586,23068,14
13069,2,12.0,6.0,2.0,1,2031-12-13,342,23069,3
13070,2,11.0,5.5,2.0,1,2031-01-12,7420,23070,39
13071,3,6.0,2.0,0.5,1,2030-12-21,4854,23071,26
13072,1,2.5,2.5,1.0,1,2031-09-24,2271,23072,10
13073,3,6.0,2.0,0.5,1,2032-02-02,639,23073,40
13074,1,2.0,2.0,0.5,1,2032-12-28,5763,23074,6
13075,1,2.5,2.5,1.0,1,2030-11-02,8090,23075,30
13076,1,2.0,2.0,0.5,1,2031-01-02,7619,23076,40
13077,3,19.5,6.5,2.5,1,2031-06-06,4350,23077,15
13078,3,13.5,4.5,1.5,1,2032-06-26,9870,23078,1
13079,3,7.5,2.5,1.0,1,2030-11-22,1778,23079,16
13080,2,5.0,2.5,1.0,1,2032-07-13,861,23080,16
13081,2,5.0,2.5,1.0,1,2031-10-08,8712,23081,10
13082,2,11.0,5.5,2.0,1,2032-10-04,7229,23082,17
13083,3,19.5,6.5,2.5,1,2032-01-12,995,23083,21
13084,1,4.5,4.5,1.5,1,2030-08-09,1567,23084,31
13085,2,4.0,2.0,0.5,1,2032-05-17,956,23085,23
13086,1,6.5,6.5,2.5,1,2032-11-22,8818,23086,28
13087,1,2.0,2.0,0.5,1,2032-05-13,1014,23087,2
13088,1,2.0,2.0,0.5,1,2030-08-26,4731,23088,26
13089,2,13.0,6.5,2.5,1,2032-10-16,9192,23089,28
13090,3,7.5,2.5,1.0,1,2032-06-12,2483,23090,30
13091,1,3.5,3.5,1.0,1,2032-10-01,1536,23091,29
13092,3,18.0,6.0,2.0,1,2030-03-22,3030,23092,9
13093,2,8.0,4.0,1.5,1,2031-12-06,1997,23093,13
13094,1,4.5,4.5,1.5,1,2032-01-29,254,23094,1
13095,3,15.0,5.0,2.0,1,2030-04-25,5957,23095,22
13096,3,12.0,4.0,1.5,1,2030-11-20,7626,23096,32
13097,3,9.0,3.0,1.0,1,2030-03-29,3320,23097,5
13098,3,9.0,3.0,1.0,1,2030-03-02,335,23098,18
13099,2,6.0,3.0,1.0,1,2031-10-06,859,23099,20
13100,1,5.0,5.0,2.0,1,2032-02-22,6432,23100,7
13101,1,6.5,6.5,2.5,1,2031-12-24,3481,23101,27
13102,3,19.5,6.5,2.5,1,2030-09-25,3357,23102,33
13103,2,13.0,6.5,2.5,1,2032-04-11,9045,23103,27
13104,3,9.0,3.0,1.0,1,2032-04-15,6472,23104,37
13105,2,6.0,3.0,1.0,1,2030-12-15,4862,23105,37
13106,3,12.0,4.0,1.5,1,2030-01-27,5429,23106,32
13107,3,19.5,6.5,2.5,1,2031-08-16,5588,23107,33
13108,2,6.0,3.0,1.0,1,2030-12-13,6773,23108,14
13109,1,5.5,5.5,2.0,1,2030-04-25,7722,23109,39
13110,3,16.5,5.5,2.0,1,2031-03-14,7366,23110,4
13111,1,6.5,6.5,2.5,1,2030-05-28,9934,23111,33
13112,1,2.0,2.0,0.5,1,2032-08-01,4031,23112,40
13113,2,5.0,2.5,1.0,1,2031-02-10,4347,23113,16
13114,2,14.0,7.0,2.5,1,2030-07-02,3795,23114,24
13115,1,2.0,2.0,0.5,1,2031-12-04,5145,23115,23
13116,1,5.5,5.5,2.0,1,2032-10-03,2649,23116,17
13117,3,19.5,6.5,2.5,1,2032-05-21,6423,23117,21
13118,2,4.0,2.0,0.5,1,2032-12-14,5218,23118,36
13119,1,3.0,3.0,1.0,1,2030-09-26,4062,23119,14
13120,2,14.0,7.0,2.5,1,2030-06-24,395,23120,24
13121,1,2.5,2.5,1.0,1,2030-02-14,2720,23121,10
13122,3,16.5,5.5,2.0,1,2030-06-01,585,23122,25
13123,2,5.0,2.5,1.0,1,2030-06-01,1572,23123,16
13124,2,13.0,6.5,2.5,1,2031-04-29,1449,23124,28
13125,3,16.5,5.5,2.0,1,2031-07-28,2197,23125,39
13126,1,4.0,4.0,1.5,1,2030-07-09,4893,23126,32
13127,2,14.0,7.0,2.5,1,2030-06-07,9912,23127,24
13128,2,4.0,2.0,0.5,1,2032-01-30,4363,23128,23
13129,3,6.0,2.0,0.5,1,2030-08-23,1670,23129,23
13130,1,6.5,6.5,2.5,1,2030-01-29,7746,23130,27
13131,3,9.0,3.0,1.0,1,2030-05-23,3691,23131,18
13132,2,10.0,5.0,2.0,1,2031-06-16,50,23132,7
13133,2,6.0,3.0,1.0,1,2032-02-11,9078,23133,5
13134,2,4.0,2.0,0.5,1,2030-01-17,913,23134,2
13135,2,11.0,5.5,2.0,1,2032-02-23,4493,23135,4
13136,1,2.0,2.0,0.5,1,2032-12-04,7502,23136,23
13137,2,4.0,2.0,0.5,1,2032-08-21,4853,23137,6
13138,3,6.0,2.0,0.5,1,2030-11-06,8746,23138,36
13139,1,7.5,7.5,3.0,1,2031-05-26,4894,23139,11
13140,1,2.0,2.0,0.5,1,2030-11-22,4943,23140,2
13141,2,13.0,6.5,2.5,1,2032-01-03,527,23141,15
13142,3,16.5,5.5,2.0,1,2030-12-13,9940,23142,12
13143,1,6.5,6.5,2.5,1,2032-12-15,3576,23143,35
13144,2,5.0,2.5,1.0,1,2030-05-13,2822,23144,16
13145,2,13.0,6.5,2.5,1,2032-07-26,8264,23145,35
13146,2,4.0,2.0,0.5,1,2031-02-16,4852,23146,38
13147,1,5.5,5.5,2.0,1,2031-11-18,6878,23147,39
13148,1,3.0,3.0,1.0,1,2030-05-27,4296,23148,5
13149,1,5.5,5.5,2.0,1,2031-12-30,7340,23149,4
13150,2,11.0,5.5,2.0,1,2032-05-16,9312,23150,12
13151,3,16.5,5.5,2.0,1,2031-08-24,5201,23151,4
13152,3,6.0,2.0,0.5,1,2032-07-10,200,23152,40
13153,1,6.5,6.5,2.5,1,2031-11-19,8187,23153,34
13154,2,8.0,4.0,1.5,1,2031-07-13,1066,23154,13
13155,1,3.0,3.0,1.0,1,2032-04-26,3905,23155,5
13156,3,16.5,5.5,2.0,1,2032-03-29,6614,23156,4
13157,3,19.5,6.5,2.5,1,2031-12-13,232,23157,27
13158,2,4.0,2.0,0.5,1,2032-08-22,7490,23158,26
13159,2,11.0,5.5,2.0,1,2032-02-16,176,23159,17
13160,1,5.0,5.0,2.0,1,2032-12-05,8071,23160,7
13161,3,16.5,5.5,2.0,1,2031-11-03,3323,23161,17
13162,1,3.0,3.0,1.0,1,2030-02-03,9985,23162,20
13163,3,18.0,6.0,2.0,1,2031-11-08,7145,23163,19
13164,3,19.5,6.5,2.5,1,2030-03-19,7900,23164,27
13165,2,13.0,6.5,2.5,1,2030-12-29,587,23165,35
13166,3,16.5,5.5,2.0,1,2031-10-31,7056,23166,4
13167,2,5.0,2.5,1.0,1,2030-11-25,4676,23167,30
13168,2,9.0,4.5,1.5,1,2032-12-09,4291,23168,1
13169,3,10.5,3.5,1.0,1,2031-03-27,2869,23169,29
13170,2,8.0,4.0,1.5,1,2030-05-07,8699,23170,32
13171,3,9.0,3.0,1.0,1,2031-08-02,8969,23171,20
13172,1,2.0,2.0,0.5,1,2030-11-01,3696,23172,2
13173,2,13.0,6.5,2.5,1,2032-08-21,1745,23173,33
13174,2,11.0,5.5,2.0,1,2030-11-04,8370,23174,17
13175,2,15.0,7.5,3.0,1,2032-07-03,3697,23175,11
13176,1,6.5,6.5,2.5,1,2030-07-27,217,23176,35
13177,3,6.0,2.0,0.5,1,2030-03-31,7581,23177,38
13178,3,19.5,6.5,2.5,1,2032-05-08,3458,23178,21
13179,2,12.0,6.0,2.0,1,2030-03-19,6961,23179,8
13180,1,3.0,3.0,1.0,1,2030-05-09,5684,23180,18
13181,2,11.0,5.5,2.0,1,2030-06-05,1217,23181,17
13182,3,16.5,5.5,2.0,1,2032-06-24,2336,23182,39
13183,2,13.0,6.5,2.5,1,2030-08-20,6435,23183,35
13184,3,16.5,5.5,2.0,1,2030-09-08,8737,23184,12
13185,1,4.5,4.5,1.5,1,2031-11-23,822,23185,31
13186,2,8.0,4.0,1.5,1,2030-03-17,8402,23186,13
13187,2,12.0,6.0,2.0,1,2031-02-27,9953,23187,9
13188,2,5.0,2.5,1.0,1,2032-08-30,7742,23188,30
13189,2,13.0,6.5,2.5,1,2031-09-16,1726,23189,21
13190,3,6.0,2.0,0.5,1,2031-01-06,9573,23190,38
13191,3,6.0,2.0,0.5,1,2032-05-13,4636,23191,36
13192,3,13.5,4.5,1.5,1,2031-01-28,9790,23192,31
13193,1,3.0,3.0,1.0,1,2031-06-05,7867,23193,18
13194,3,6.0,2.0,0.5,1,2030-11-14,2128,23194,6
13195,1,6.5,6.5,2.5,1,2031-08-20,3548,23195,34
13196,1,2.0,2.0,0.5,1,2031-01-05,2122,23196,26
13197,3,16.5,5.5,2.0,1,2030-06-20,9716,23197,25
13198,3,9.0,3.0,1.0,1,2030-05-31,4683,23198,18
13199,1,2.0,2.0,0.5,1,2032-06-02,3173,23199,6
13200,3,6.0,2.0,0.5,1,2032-04-27,1516,23200,38
13201,3,19.5,6.5,2.5,1,2030-01-10,9483,23201,28
13202,1,5.0,5.0,2.0,1,2032-04-15,7971,23202,7
13203,3,19.5,6.5,2.5,1,2031-01-15,3763,23203,15
13204,1,3.0,3.0,1.0,1,2030-02-27,2378,23204,20
13205,1,6.5,6.5,2.5,1,2031-06-20,9027,23205,33
13206,1,5.5,5.5,2.0,1,2031-04-29,2489,23206,25
13207,1,2.0,2.0,0.5,1,2032-02-13,1476,23207,23
13208,3,19.5,6.5,2.5,1,2031-09-17,8842,23208,33
13209,2,4.0,2.0,0.5,1,2032-02-03,5828,23209,36
13210,2,6.0,3.0,1.0,1,2030-10-16,1615,23210,18
13211,1,6.0,6.0,2.0,1,2030-02-14,6395,23211,8
13212,2,13.0,6.5,2.5,1,2031-06-19,4806,23212,21
13213,2,7.0,3.5,1.0,1,2032-11-01,9913,23213,29
13214,3,19.5,6.5,2.5,1,2032-07-02,8277,23214,34
13215,1,3.0,3.0,1.0,1,2032-05-22,8554,23215,20
13216,2,5.0,2.5,1.0,1,2030-11-21,6689,23216,30
13217,2,10.0,5.0,2.0,1,2031-06-10,8437,23217,22
13218,2,4.0,2.0,0.5,1,2030-06-06,552,23218,6
13219,1,3.0,3.0,1.0,1,2031-01-30,4513,23219,20
13220,2,13.0,6.5,2.5,1,2031-09-25,1496,23220,28
13221,2,13.0,6.5,2.5,1,2031-01-20,2455,23221,34
13222,2,15.0,7.5,3.0,1,2031-12-03,4989,23222,11
13223,2,9.0,4.5,1.5,1,2030-10-15,1098,23223,1
13224,1,6.5,6.5,2.5,1,2031-03-03,8178,23224,34
13225,2,13.0,6.5,2.5,1,2031-05-03,1304,23225,27
13226,1,6.5,6.5,2.5,1,2030-04-28,9201,23226,27
13227,2,13.0,6.5,2.5,1,2032-01-14,1527,23227,15
13228,1,6.5,6.5,2.5,1,2032-06-09,7734,23228,15
13229,1,4.0,4.0,1.5,1,2031-05-23,9251,23229,13
13230,2,13.0,6.5,2.5,1,2032-08-10,4309,23230,27
13231,2,13.0,6.5,2.5,1,2030-12-30,2084,23231,35
13232,3,19.5,6.5,2.5,1,2030-01-30,1172,23232,27
13233,3,13.5,4.5,1.5,1,2032-01-22,4212,23233,31
13234,2,13.0,6.5,2.5,1,2031-07-15,2168,23234,15
13235,3,19.5,6.5,2.5,1,2031-06-05,1094,23235,21
13236,1,4.5,4.5,1.5,1,2031-01-25,9554,23236,31
13237,2,12.0,6.0,2.0,1,2031-04-10,9011,23237,8
13238,1,6.5,6.5,2.5,1,2031-04-09,1089,23238,34
13239,2,9.0,4.5,1.5,1,2031-09-18,6230,23239,1
13240,1,2.0,2.0,0.5,1,2031-01-06,6154,23240,6
13241,3,6.0,2.0,0.5,1,2031-05-06,244,23241,36
13242,3,13.5,4.5,1.5,1,2032-05-08,6381,23242,31
13243,1,6.5,6.5,2.5,1,2030-11-19,1944,23243,35
13244,3,16.5,5.5,2.0,1,2032-05-18,7912,23244,39
13245,2,11.0,5.5,2.0,1,2031-03-14,1900,23245,17
13246,2,12.0,6.0,2.0,1,2031-09-26,7694,23246,3
13247,1,4.5,4.5,1.5,1,2032-09-18,9269,23247,31
13248,2,14.0,7.0,2.5,1,2031-07-07,3626,23248,24
13249,3,6.0,2.0,0.5,1,2031-02-23,2963,23249,40
13250,2,13.0,6.5,2.5,1,2032-11-06,482,23250,15
13251,1,2.0,2.0,0.5,1,2030-08-11,683,23251,2
13252,3,18.0,6.0,2.0,1,2030-04-06,5858,23252,3
13253,3,16.5,5.5,2.0,1,2031-06-03,3970,23253,4
13254,1,3.0,3.0,1.0,1,2030-05-05,5950,23254,18
13255,3,13.5,4.5,1.5,1,2032-07-12,3910,23255,31
13256,2,6.0,3.0,1.0,1,2032-07-24,1545,23256,18
13257,1,7.0,7.0,2.5,1,2030-07-08,9445,23257,24
13258,1,3.0,3.0,1.0,1,2032-03-25,617,23258,5
13259,3,18.0,6.0,2.0,1,2032-06-07,3194,23259,3
13260,3,16.5,5.5,2.0,1,2031-07-02,6686,23260,12
13261,1,5.0,5.0,2.0,1,2032-07-30,5937,23261,7
13262,3,18.0,6.0,2.0,1,2032-10-17,3018,23262,3
13263,3,21.0,7.0,2.5,1,2031-06-26,2833,23263,24
13264,2,11.0,5.5,2.0,1,2030-09-10,1570,23264,25
13265,1,2.5,2.5,1.0,1,2032-11-26,4137,23265,10
13266,1,5.5,5.5,2.0,1,2031-01-26,4377,23266,12
13267,1,6.0,6.0,2.0,1,2031-08-05,1512,23267,3
13268,1,6.5,6.5,2.5,1,2031-12-16,9462,23268,33
13269,2,8.0,4.0,1.5,1,2031-05-25,4962,23269,13
13270,2,4.0,2.0,0.5,1,2031-01-26,5860,23270,26
13271,2,4.0,2.0,0.5,1,2030-01-12,3746,23271,6
13272,1,2.0,2.0,0.5,1,2032-09-03,1042,23272,38
13273,2,13.0,6.5,2.5,1,2030-12-29,9829,23273,27
13274,1,2.5,2.5,1.0,1,2031-02-26,5105,23274,30
13275,1,2.5,2.5,1.0,1,2031-04-08,867,23275,30
13276,1,6.0,6.0,2.0,1,2030-07-29,7159,23276,3
13277,3,13.5,4.5,1.5,1,2032-08-29,1975,23277,31
13278,2,4.0,2.0,0.5,1,2032-11-23,9244,23278,38
13279,1,7.0,7.0,2.5,1,2031-06-07,7927,23279,24
13280,1,3.5,3.5,1.0,1,2030-02-11,1583,23280,29
13281,1,5.5,5.5,2.0,1,2031-06-19,7543,23281,17
13282,2,8.0,4.0,1.5,1,2030-02-10,8921,23282,13
13283,3,6.0,2.0,0.5,1,2030-07-05,7653,23283,2
13284,2,8.0,4.0,1.5,1,2030-05-18,4292,23284,13
13285,2,6.0,3.0,1.0,1,2031-03-30,5898,23285,37
13286,2,13.0,6.5,2.5,1,2031-05-14,8541,23286,34
13287,1,3.0,3.0,1.0,1,2032-02-26,1179,23287,37
13288,2,9.0,4.5,1.5,1,2031-02-21,7425,23288,1
13289,3,9.0,3.0,1.0,1,2031-11-26,9597,23289,20
13290,3,10.5,3.5,1.0,1,2031-01-15,3763,23290,29
13291,2,9.0,4.5,1.5,1,2031-04-07,5376,23291,1
13292,2,11.0,5.5,2.0,1,2032-05-28,509,23292,17
13293,2,11.0,5.5,2.0,1,2031-07-07,4618,23293,17
13294,3,6.0,2.0,0.5,1,2030-12-27,4402,23294,36
13295,3,19.5,6.5,2.5,1,2030-06-02,9002,23295,27
13296,1,5.5,5.5,2.0,1,2031-06-02,6403,23296,17
13297,2,4.0,2.0,0.5,1,2031-12-11,3310,23297,38
13298,3,16.5,5.5,2.0,1,2031-06-11,2282,23298,4
13299,3,7.5,2.5,1.0,1,2030-09-14,4340,23299,30
13300,3,18.0,6.0,2.0,1,2032-08-07,3760,23300,9
13301,2,10.0,5.0,2.0,1,2032-07-02,1682,23301,7
13302,3,7.5,2.5,1.0,1,2032-07-20,3638,23302,30
13303,1,5.5,5.5,2.0,1,2030-11-09,9827,23303,39
13304,3,6.0,2.0,0.5,1,2031-01-09,7588,23304,6
13305,2,5.0,2.5,1.0,1,2032-09-13,988,23305,10
13306,1,6.5,6.5,2.5,1,2031-03-06,5833,23306,21
13307,3,6.0,2.0,0.5,1,2030-07-05,9129,23307,2
13308,2,9.0,4.5,1.5,1,2032-11-24,934,23308,1
13309,3,16.5,5.5,2.0,1,2031-07-26,6306,23309,25
13310,3,16.5,5.5,2.0,1,2032-03-18,9676,23310,25
13311,1,2.0,2.0,0.5,1,2030-04-13,1038,23311,36
13312,3,19.5,6.5,2.5,1,2032-07-25,3556,23312,33
13313,2,6.0,3.0,1.0,1,2032-09-30,7787,23313,37
13314,3,7.5,2.5,1.0,1,2031-03-28,8960,23314,16
13315,2,8.0,4.0,1.5,1,2031-09-18,4802,23315,32
13316,3,15.0,5.0,2.0,1,2031-09-01,1821,23316,7
13317,1,5.5,5.5,2.0,1,2030-10-14,1098,23317,25
13318,1,4.5,4.5,1.5,1,2032-09-22,2144,23318,31
13319,2,4.0,2.0,0.5,1,2032-08-26,8585,23319,36
13320,1,3.0,3.0,1.0,1,2030-10-10,6143,23320,14
13321,2,12.0,6.0,2.0,1,2030-01-19,6792,23321,19
13322,1,3.0,3.0,1.0,1,2031-11-24,4511,23322,20
13323,3,9.0,3.0,1.0,1,2031-04-06,6217,23323,5
13324,1,2.0,2.0,0.5,1,2031-08-04,5477,23324,40
13325,3,19.5,6.5,2.5,1,2032-01-02,4627,23325,35
13326,1,3.0,3.0,1.0,1,2030-09-09,3125,23326,20
13327,1,6.5,6.5,2.5,1,2031-06-26,2954,23327,34
13328,3,10.5,3.5,1.0,1,2032-07-18,8168,23328,29
13329,2,4.0,2.0,0.5,1,2032-11-14,630,23329,23
13330,1,3.0,3.0,1.0,1,2031-09-14,1477,23330,37
13331,2,4.0,2.0,0.5,1,2030-02-04,9985,23331,2
13332,1,6.5,6.5,2.5,1,2031-01-30,1043,23332,33
13333,1,6.5,6.5,2.5,1,2032-07-27,2121,23333,27
13334,2,9.0,4.5,1.5,1,2031-10-26,8379,23334,1
13335,2,6.0,3.0,1.0,1,2032-04-25,7817,23335,20
13336,2,4.0,2.0,0.5,1,2032-01-21,6945,23336,23
13337,2,11.0,5.5,2.0,1,2032-05-10,9804,23337,17
13338,2,6.0,3.0,1.0,1,2030-02-23,4452,23338,18
13339,2,4.0,2.0,0.5,1,2030-11-13,1327,23339,38
13340,1,6.5,6.5,2.5,1,2031-03-23,7733,23340,21
13341,1,5.5,5.5,2.0,1,2031-03-21,1436,23341,4
13342,1,2.0,2.0,0.5,1,2030-01-23,2566,23342,23
13343,3,9.0,3.0,1.0,1,2030-04-19,7148,23343,18
13344,3,6.0,2.0,0.5,1,2032-11-17,1371,23344,36
13345,1,6.5,6.5,2.5,1,2032-08-03,6940,23345,15
13346,3,6.0,2.0,0.5,1,2030-04-29,9223,23346,6
13347,2,11.0,5.5,2.0,1,2030-07-20,5949,23347,12
13348,1,6.5,6.5,2.5,1,2030-10-31,2917,23348,15
13349,3,16.5,5.5,2.0,1,2030-12-31,8274,23349,39
13350,1,5.0,5.0,2.0,1,2031-12-19,6794,23350,22
13351,2,11.0,5.5,2.0,1,2032-01-22,9485,23351,25
13352,1,5.5,5.5,2.0,1,2032-02-13,3362,23352,25
13353,2,15.0,7.5,3.0,1,2032-06-13,6397,23353,11
13354,1,2.0,2.0,0.5,1,2032-09-29,1114,23354,2
13355,1,2.5,2.5,1.0,1,2032-06-22,3216,23355,10
13356,3,18.0,6.0,2.0,1,2032-06-26,8192,23356,19
13357,1,2.0,2.0,0.5,1,2030-12-30,6346,23357,26
13358,1,6.5,6.5,2.5,1,2031-01-28,1584,23358,35
13359,2,5.0,2.5,1.0,1,2031-04-14,6351,23359,16
13360,1,5.5,5.5,2.0,1,2031-01-02,5911,23360,4
13361,2,8.0,4.0,1.5,1,2031-10-08,7611,23361,13
13362,1,5.5,5.5,2.0,1,2030-12-24,5102,23362,4
13363,2,5.0,2.5,1.0,1,2031-03-10,6190,23363,30
13364,3,18.0,6.0,2.0,1,2031-08-31,5783,23364,19
13365,1,5.5,5.5,2.0,1,2032-02-27,103,23365,17
13366,2,6.0,3.0,1.0,1,2032-06-28,9931,23366,18
13367,1,2.0,2.0,0.5,1,2030-11-04,7195,23367,38
13368,1,2.0,2.0,0.5,1,2032-08-04,6899,23368,26
13369,1,7.5,7.5,3.0,1,2031-09-11,5515,23369,11
13370,2,4.0,2.0,0.5,1,2031-02-16,890,23370,2
13371,3,13.5,4.5,1.5,1,2032-09-29,1220,23371,31
13372,1,3.0,3.0,1.0,1,2030-03-27,3104,23372,14
13373,2,10.0,5.0,2.0,1,2030-05-25,9613,23373,22
13374,3,7.5,2.5,1.0,1,2031-04-26,6772,23374,16
13375,1,3.0,3.0,1.0,1,2030-08-17,7321,23375,18
13376,1,6.5,6.5,2.5,1,2032-01-03,4569,23376,35
13377,2,7.0,3.5,1.0,1,2030-03-27,6871,23377,29
13378,3,9.0,3.0,1.0,1,2031-08-30,9858,23378,20
13379,3,6.0,2.0,0.5,1,2030-11-15,7221,23379,2
13380,2,14.0,7.0,2.5,1,2030-05-08,5794,23380,24
13381,3,16.5,5.5,2.0,1,2030-05-26,8947,23381,4
13382,3,19.5,6.5,2.5,1,2030-02-06,7109,23382,27
13383,3,7.5,2.5,1.0,1,2032-08-07,697,23383,10
13384,3,9.0,3.0,1.0,1,2030-11-15,1643,23384,37
13385,1,2.0,2.0,0.5,1,2032-12-21,3385,23385,2
13386,1,2.0,2.0,0.5,1,2032-01-04,7531,23386,38
13387,3,6.0,2.0,0.5,1,2030-03-16,7826,23387,23
13388,2,5.0,2.5,1.0,1,2031-05-13,6779,23388,10
13389,3,16.5,5.5,2.0,1,2032-02-02,5828,23389,12
13390,2,13.0,6.5,2.5,1,2030-09-27,1746,23390,35
13391,3,18.0,6.0,2.0,1,2032-02-02,1735,23391,9
13392,3,9.0,3.0,1.0,1,2031-06-13,2072,23392,14
13393,2,5.0,2.5,1.0,1,2032-02-08,6192,23393,10
13394,2,5.0,2.5,1.0,1,2030-08-07,3580,23394,10
