Id,Obeservacao,QuantidadePessoas,Codigo,DataEntrada,DataSaida,QuantidadeDiaria,Desconto,ValorTotal,Sinal,ValorPago,Status,Tipo,ValorDiaria,Apartamento_Id,Cliente_Id,Movimentacao_Id,Reserva_Id
9338,-,2,H9338,2030-06-18,2030-06-23,5,0.0,500.0,0.0,514.0,0,1,100.0,49,1948,9338,
9339,-,3,H9339,2032-03-03,2032-03-04,1,0.0,150.0,0.0,167.5,0,1,150.0,13,1605,9339,
9340,-,2,H9340,2031-06-15,2031-06-18,3,0.0,300.0,0.0,311.0,0,1,100.0,9,204,9340,
9341,-,2,H9341,2030-01-14,2030-01-15,1,0.0,100.0,0.0,100.0,0,1,100.0,8,552,9341,
9342,-,3,H9342,2030-03-09,2030-03-10,1,0.0,150.0,0.0,155.0,0,1,150.0,56,958,9342,
9343,-,3,H9343,2032-05-25,2032-05-29,4,0.0,600.0,0.0,626.5,0,1,150.0,12,488,9343,
9344,-,2,H9344,2031-08-13,2031-08-15,2,0.0,200.0,0.0,200.0,0,1,100.0,68,1499,9344,
9345,-,3,H9345,2032-12-12,2032-12-14,2,0.0,300.0,0.0,300.0,0,1,150.0,10,955,9345,
9346,-,3,H9346,2030-05-07,2030-05-08,1,0.0,150.0,0.0,152.0,0,1,150.0,17,1132,9346,
9347,-,2,H9347,2031-07-15,2031-07-17,2,0.0,200.0,0.0,200.0,0,1,100.0,63,1724,9347,
9348,-,2,H9348,2030-02-12,2030-02-14,2,0.0,200.0,0.0,225.0,0,1,100.0,69,1554,9348,
9349,-,2,H9349,2031-07-24,2031-07-25,1,0.0,100.0,0.0,119.5,0,1,100.0,67,1589,9349,
9350,-,4,H9350,2031-11-22,2031-11-23,1,0.0,200.0,0.0,200.0,0,1,200.0,60,1758,9350,
9351,-,3,H9351,2032-04-16,2032-04-17,1,0.0,150.0,0.0,156.5,0,1,150.0,55,886,9351,
9352,-,2,H9352,2030-07-14,2030-07-15,1,0.0,100.0,0.0,128.0,0,1,100.0,43,1254,9352,
9353,-,4,H9353,2032-10-18,2032-10-19,1,0.0,200.0,0.0,200.0,0,1,200.0,38,1565,9353,
9354,-,3,H9354,2031-07-04,2031-07-05,1,0.0,150.0,0.0,156.5,0,1,150.0,75,1196,9354,
9355,-,4,H9355,2030-03-25,2030-03-26,1,0.0,200.0,0.0,213.0,0,1,200.0,61,1515,9355,
9356,-,4,H9356,2031-02-09,2031-02-12,3,0.0,600.0,0.0,602.0,0,1,200.0,40,1685,9356,
9357,-,2,H9357,2031-01-17,2031-01-21,4,0.0,400.0,0.0,400.0,0,1,100.0,29,819,9357,
9358,-,3,H9358,2032-05-02,2032-05-03,1,0.0,150.0,0.0,177.5,0,1,150.0,55,183,9358,
9359,-,3,H9359,2030-10-31,2030-11-01,1,0.0,150.0,0.0,163.5,0,1,150.0,56,835,9359,
9360,-,2,H9360,2032-04-04,2032-04-05,1,0.0,100.0,0.0,109.0,0,1,100.0,24,1850,9360,
9361,-,3,H9361,2031-09-29,2031-10-03,4,0.0,600.0,0.0,615.5,0,1,150.0,15,885,9361,
9362,-,3,H9362,2032-11-12,2032-11-13,1,0.0,150.0,0.0,156.5,0,1,150.0,12,872,9362,
9363,-,2,H9363,2031-12-01,2031-12-04,3,0.0,300.0,0.0,313.0,0,1,100.0,69,1882,9363,
9364,-,4,H9364,2030-11-04,2030-11-07,3,0.0,600.0,0.0,600.0,0,1,200.0,21,850,9364,
9365,-,2,H9365,2031-11-19,2031-11-21,2,0.0,200.0,0.0,200.0,0,1,100.0,24,1169,9365,
9366,-,3,H9366,2032-06-09,2032-06-11,2,0.0,300.0,0.0,316.0,0,1,150.0,52,439,9366,
9367,-,2,H9367,2030-01-25,2030-01-26,1,0.0,100.0,0.0,112.0,0,1,100.0,68,183,9367,
9368,-,2,H9368,2031-12-31,2032-01-01,1,0.0,100.0,0.0,100.0,0,1,100.0,45,124,9368,
9369,-,3,H9369,2032-01-29,2032-02-01,3,0.0,450.0,0.0,452.0,0,1,150.0,57,689,9369,
9370,-,2,H9370,2032-05-13,2032-05-16,3,0.0,300.0,0.0,318.5,0,1,100.0,24,531,9370,
9371,-,2,H9371,2032-08-15,2032-08-16,1,0.0,100.0,0.0,110.0,0,1,100.0,25,1632,9371,
9372,-,2,H9372,2030-10-07,2030-10-08,1,0.0,100.0,0.0,100.0,0,1,100.0,29,1715,9372,
9373,-,2,H9373,2032-05-17,2032-05-22,5,0.0,500.0,0.0,517.5,0,1,100.0,22,1974,9373,
9374,-,4,H9374,2032-03-02,2032-03-04,2,0.0,400.0,0.0,413.0,0,1,200.0,38,884,9374,
9375,-,4,H9375,2030-11-18,2030-11-19,1,0.0,200.0,0.0,213.0,0,1,200.0,19,1227,9375,
9376,-,3,H9376,2032-04-08,2032-04-09,1,0.0,150.0,0.0,214.5,0,1,150.0,30,1302,9376,
9377,-,2,H9377,2030-07-01,2030-07-02,1,0.0,100.0,0.0,100.0,0,1,100.0,22,803,9377,
9378,-,3,H9378,2032-02-17,2032-02-21,4,0.0,600.0,0.0,620.0,0,1,150.0,55,1788,9378,
9379,-,2,H9379,2031-03-06,2031-03-07,1,0.0,100.0,0.0,117.0,0,1,100.0,25,294,9379,
9380,-,4,H9380,2032-05-18,2032-05-19,1,0.0,200.0,0.0,206.5,0,1,200.0,39,1456,9380,
9381,-,3,H9381,2030-05-26,2030-05-27,1,0.0,150.0,0.0,171.5,0,1,150.0,50,1871,9381,
9382,-,2,H9382,2032-11-08,2032-11-09,1,0.0,100.0,0.0,100.0,0,1,100.0,69,49,9382,
9383,-,3,H9383,2031-04-24,2031-04-27,3,0.0,450.0,0.0,456.0,0,1,150.0,76,746,9383,
9384,-,2,H9384,2030-12-01,2030-12-03,2,0.0,200.0,0.0,200.0,0,1,100.0,69,263,9384,
9385,-,3,H9385,2031-05-04,2031-05-05,1,0.0,150.0,0.0,168.0,0,1,150.0,10,684,9385,
9386,-,4,H9386,2030-01-23,2030-01-26,3,0.0,600.0,0.0,619.5,0,1,200.0,60,678,9386,
9387,-,3,H9387,2030-04-24,2030-04-27,3,0.0,450.0,0.0,505.0,0,1,150.0,51,413,9387,
9388,-,2,H9388,2032-10-17,2032-10-18,1,0.0,100.0,0.0,114.0,0,1,100.0,42,1994,9388,
9389,-,4,H9389,2032-02-11,2032-02-15,4,0.0,800.0,0.0,812.0,0,1,200.0,39,90,9389,
9390,-,2,H9390,2031-05-14,2031-05-16,2,0.0,200.0,0.0,234.0,0,1,100.0,65,1504,9390,
9391,-,3,H9391,2031-06-24,2031-06-28,4,0.0,600.0,0.0,621.0,0,1,150.0,10,277,9391,
9392,-,3,H9392,2030-06-30,2030-07-01,1,0.0,150.0,0.0,156.0,0,1,150.0,31,542,9392,
9393,-,2,H9393,2032-09-21,2032-09-22,1,0.0,100.0,0.0,133.5,0,1,100.0,29,1655,9393,
9394,-,4,H9394,2032-03-30,2032-04-03,4,0.0,800.0,0.0,802.5,0,1,200.0,39,291,9394,
9395,-,3,H9395,2030-11-24,2030-11-25,1,0.0,150.0,0.0,169.5,0,1,150.0,16,1973,9395,
9396,-,3,H9396,2032-07-02,2032-07-06,4,0.0,600.0,0.0,604.0,0,1,150.0,15,67,9396,
9397,-,3,H9397,2031-12-07,2031-12-08,1,0.0,150.0,0.0,156.0,0,1,150.0,32,1790,9397,
9398,-,2,H9398,2030-02-06,2030-02-09,3,0.0,300.0,0.0,322.0,0,1,100.0,68,1386,9398,
9399,-,4,H9399,2032-01-27,2032-01-29,2,0.0,400.0,0.0,419.5,0,1,200.0,41,781,9399,
9400,-,4,H9400,2030-06-13,2030-06-17,4,0.0,800.0,0.0,800.0,0,1,200.0,39,1632,9400,
9401,-,4,H9401,2031-04-18,2031-04-23,5,0.0,1000.0,0.0,1019.0,0,1,200.0,60,821,9401,
9402,-,3,H9402,2031-09-14,2031-09-15,1,0.0,150.0,0.0,150.0,0,1,150.0,34,1903,9402,
9403,-,3,H9403,2031-08-21,2031-08-22,1,0.0,150.0,0.0,176.0,0,1,150.0,77,1413,9403,
9404,-,3,H9404,2031-01-27,2031-01-28,1,0.0,150.0,0.0,161.0,0,1,150.0,76,1801,9404,
9405,-,2,H9405,2032-10-08,2032-10-10,2,0.0,200.0,0.0,200.0,0,1,100.0,67,453,9405,
9406,-,3,H9406,2031-07-26,2031-07-27,1,0.0,150.0,0.0,150.0,0,1,150.0,50,206,9406,
9407,-,3,H9407,2032-03-17,2032-03-21,4,0.0,600.0,0.0,600.0,0,1,150.0,70,1565,9407,
9408,-,2,H9408,2030-02-02,2030-02-03,1,0.0,100.0,0.0,100.0,0,1,100.0,29,1215,9408,
9409,-,3,H9409,2031-05-02,2031-05-03,1,0.0,150.0,0.0,168.0,0,1,150.0,55,674,9409,
9410,-,2,H9410,2031-08-26,2031-08-29,3,0.0,300.0,0.0,300.0,0,1,100.0,63,1689,9410,
9411,-,2,H9411,2031-11-18,2031-11-19,1,0.0,100.0,0.0,129.5,0,1,100.0,29,807,9411,
9412,-,3,H9412,2032-07-01,2032-07-04,3,0.0,450.0,0.0,459.0,0,1,150.0,12,351,9412,
9413,-,2,H9413,2030-12-14,2030-12-18,4,0.0,400.0,0.0,405.5,0,1,100.0,63,423,9413,
9414,-,4,H9414,2030-09-23,2030-09-24,1,0.0,200.0,0.0,223.0,0,1,200.0,78,1034,9414,
9415,-,4,H9415,2030-07-16,2030-07-17,1,0.0,200.0,0.0,224.0,0,1,200.0,39,1939,9415,
9416,-,2,H9416,2032-02-28,2032-03-02,3,0.0,300.0,0.0,318.5,0,1,100.0,28,150,9416,
9417,-,3,H9417,2032-08-01,2032-08-02,1,0.0,150.0,0.0,152.0,0,1,150.0,30,1576,9417,
9418,-,3,H9418,2032-08-04,2032-08-07,3,0.0,450.0,0.0,482.0,0,1,150.0,16,276,9418,
9419,-,4,H9419,2032-10-02,2032-10-03,1,0.0,200.0,0.0,200.0,0,1,200.0,78,1281,9419,
9420,-,3,H9420,2032-03-16,2032-03-18,2,0.0,300.0,0.0,305.5,0,1,150.0,32,702,9420,
9421,-,3,H9421,2030-04-21,2030-04-24,3,0.0,450.0,0.0,478.5,0,1,150.0,32,615,9421,
9422,-,2,H9422,2032-03-02,2032-03-04,2,0.0,200.0,0.0,200.0,0,1,100.0,3,586,9422,
9423,-,3,H9423,2030-07-23,2030-07-26,3,0.0,450.0,0.0,460.5,0,1,150.0,50,120,9423,
9424,-,4,H9424,2030-12-29,2030-12-30,1,0.0,200.0,0.0,203.0,0,1,200.0,78,1116,9424,
9425,-,4,H9425,2032-04-22,2032-04-24,2,0.0,400.0,0.0,433.0,0,1,200.0,78,1684,9425,
9426,-,3,H9426,2031-06-09,2031-06-11,2,0.0,300.0,0.0,303.0,0,1,150.0,36,842,9426,
9427,-,4,H9427,2031-04-27,2031-05-01,4,0.0,800.0,0.0,822.5,0,1,200.0,60,1997,9427,
9428,-,3,H9428,2032-06-13,2032-06-15,2,0.0,300.0,0.0,312.0,0,1,150.0,55,608,9428,
9429,-,4,H9429,2031-04-24,2031-04-26,2,0.0,400.0,0.0,400.0,0,1,200.0,60,1247,9429,
9430,-,3,H9430,2031-12-07,2031-12-11,4,0.0,600.0,0.0,608.0,0,1,150.0,57,157,9430,
9431,-,4,H9431,2031-07-06,2031-07-10,4,0.0,800.0,0.0,808.0,0,1,200.0,38,1768,9431,
9432,-,2,H9432,2030-06-14,2030-06-18,4,0.0,400.0,0.0,404.0,0,1,100.0,45,1506,9432,
9433,-,2,H9433,2031-01-23,2031-01-27,4,0.0,400.0,0.0,407.5,0,1,100.0,64,494,9433,
9434,-,2,H9434,2030-12-14,2030-12-15,1,0.0,100.0,0.0,107.5,0,1,100.0,9,1844,9434,
9435,-,3,H9435,2030-10-19,2030-10-20,1,0.0,150.0,0.0,155.5,0,1,150.0,55,1839,9435,
9436,-,4,H9436,2030-04-06,2030-04-07,1,0.0,200.0,0.0,228.5,0,1,200.0,18,1297,9436,
9437,-,3,H9437,2030-03-29,2030-03-30,1,0.0,150.0,0.0,150.0,0,1,150.0,56,103,9437,
9438,-,4,H9438,2030-02-19,2030-02-21,2,0.0,400.0,0.0,402.0,0,1,200.0,20,572,9438,
9439,-,2,H9439,2031-11-09,2031-11-13,4,0.0,400.0,0.0,416.5,0,1,100.0,46,534,9439,
9440,-,3,H9440,2030-02-10,2030-02-15,5,0.0,750.0,0.0,750.0,0,1,150.0,72,404,9440,
9441,-,2,H9441,2030-02-17,2030-02-19,2,0.0,200.0,0.0,217.5,0,1,100.0,28,372,9441,
9442,-,3,H9442,2032-01-12,2032-01-13,1,0.0,150.0,0.0,180.0,0,1,150.0,71,120,9442,
9443,-,3,H9443,2032-03-22,2032-03-26,4,0.0,600.0,0.0,606.5,0,1,150.0,14,1886,9443,
9444,-,2,H9444,2030-11-02,2030-11-03,1,0.0,100.0,0.0,115.0,0,1,100.0,45,1433,9444,
9445,-,3,H9445,2030-07-07,2030-07-10,3,0.0,450.0,0.0,466.0,0,1,150.0,34,1659,9445,
9446,-,4,H9446,2031-05-06,2031-05-08,2,0.0,400.0,0.0,400.0,0,1,200.0,19,105,9446,
9447,-,4,H9447,2031-03-21,2031-03-22,1,0.0,200.0,0.0,234.0,0,1,200.0,80,1778,9447,
9448,-,3,H9448,2031-09-23,2031-09-25,2,0.0,300.0,0.0,305.0,0,1,150.0,74,531,9448,
9449,-,2,H9449,2032-09-03,2032-09-05,2,0.0,200.0,0.0,237.5,0,1,100.0,66,32,9449,
9450,-,2,H9450,2030-12-01,2030-12-02,1,0.0,100.0,0.0,112.0,0,1,100.0,44,632,9450,
9451,-,3,H9451,2030-07-18,2030-07-21,3,0.0,450.0,0.0,457.5,0,1,150.0,11,1601,9451,
9452,-,3,H9452,2032-12-30,2032-12-31,1,0.0,150.0,0.0,158.5,0,1,150.0,37,1669,9452,
9453,-,2,H9453,2031-12-24,2031-12-25,1,0.0,100.0,0.0,106.0,0,1,100.0,49,1543,9453,
9454,-,3,H9454,2032-08-15,2032-08-16,1,0.0,150.0,0.0,161.5,0,1,150.0,75,734,9454,
9455,-,2,H9455,2032-04-08,2032-04-09,1,0.0,100.0,0.0,128.5,0,1,100.0,43,1302,9455,
9456,-,3,H9456,2030-01-07,2030-01-08,1,0.0,150.0,0.0,166.5,0,1,150.0,75,517,9456,
9457,-,3,H9457,2030-01-08,2030-01-13,5,0.0,750.0,0.0,763.0,0,1,150.0,35,1243,9457,
9458,-,2,H9458,2032-08-02,2032-08-05,3,0.0,300.0,0.0,319.5,0,1,100.0,47,374,9458,
9459,-,4,H9459,2031-06-07,2031-06-08,1,0.0,200.0,0.0,234.0,0,1,200.0,18,898,9459,
9460,-,3,H9460,2032-09-23,2032-09-27,4,0.0,600.0,0.0,621.0,0,1,150.0,12,525,9460,
9461,-,2,H9461,2032-11-03,2032-11-04,1,0.0,100.0,0.0,144.0,0,1,100.0,25,1703,9461,
9462,-,3,H9462,2031-12-16,2031-12-17,1,0.0,150.0,0.0,169.5,0,1,150.0,13,1218,9462,
9463,-,3,H9463,2031-10-25,2031-10-26,1,0.0,150.0,0.0,150.0,0,1,150.0,72,1985,9463,
9464,-,2,H9464,2030-10-15,2030-10-16,1,0.0,100.0,0.0,104.5,0,1,100.0,23,1844,9464,
9465,-,3,H9465,2031-04-18,2031-04-19,1,0.0,150.0,0.0,150.0,0,1,150.0,53,1591,9465,
9466,-,3,H9466,2031-07-04,2031-07-09,5,0.0,750.0,0.0,750.0,0,1,150.0,52,753,9466,
9467,-,2,H9467,2032-04-30,2032-05-02,2,0.0,200.0,0.0,200.0,0,1,100.0,67,241,9467,
9468,-,2,H9468,2031-12-15,2031-12-16,1,0.0,100.0,0.0,113.0,0,1,100.0,6,703,9468,
9469,-,2,H9469,2032-07-25,2032-07-30,5,0.0,500.0,0.0,527.0,0,1,100.0,24,1587,9469,
9470,-,3,H9470,2030-05-09,2030-05-11,2,0.0,300.0,0.0,300.0,0,1,150.0,70,990,9470,
9471,-,3,H9471,2032-05-10,2032-05-13,3,0.0,450.0,0.0,450.0,0,1,150.0,56,1024,9471,
9472,-,4,H9472,2032-01-09,2032-01-10,1,0.0,200.0,0.0,216.0,0,1,200.0,20,1735,9472,
9473,-,3,H9473,2030-12-17,2030-12-19,2,0.0,300.0,0.0,300.0,0,1,150.0,35,247,9473,
9474,-,3,H9474,2031-03-13,2031-03-15,2,0.0,300.0,0.0,300.0,0,1,150.0,53,1064,9474,
9475,-,2,H9475,2032-04-23,2032-04-24,1,0.0,100.0,0.0,106.0,0,1,100.0,47,1964,9475,
9476,-,2,H9476,2031-02-24,2031-02-25,1,0.0,100.0,0.0,100.0,0,1,100.0,25,953,9476,
9477,-,2,H9477,2032-02-28,2032-03-01,2,0.0,200.0,0.0,222.5,0,1,100.0,45,1261,9477,
9478,-,4,H9478,2031-12-20,2031-12-21,1,0.0,200.0,0.0,207.5,0,1,200.0,60,1622,9478,
9479,-,4,H9479,2030-10-31,2030-11-02,2,0.0,400.0,0.0,409.5,0,1,200.0,80,1590,9479,
9480,-,3,H9480,2032-02-12,2032-02-14,2,0.0,300.0,0.0,300.0,0,1,150.0,53,463,9480,
9481,-,4,H9481,2031-06-15,2031-06-16,1,0.0,200.0,0.0,213.5,0,1,200.0,59,579,9481,
9482,-,3,H9482,2030-06-10,2030-06-11,1,0.0,150.0,0.0,158.5,0,1,150.0,33,78,9482,
9483,-,2,H9483,2030-01-09,2030-01-10,1,0.0,100.0,0.0,125.5,0,1,100.0,3,864,9483,
9484,-,4,H9484,2032-10-09,2032-10-11,2,0.0,400.0,0.0,400.0,0,1,200.0,18,1670,9484,
9485,-,3,H9485,2032-01-22,2032-01-23,1,0.0,150.0,0.0,165.0,0,1,150.0,50,1581,9485,
9486,-,3,H9486,2030-03-25,2030-03-26,1,0.0,150.0,0.0,150.0,0,1,150.0,53,1659,9486,
9487,-,1,H9487,2030-01-11,2030-01-13,2,0.0,100.0,0.0,137.5,0,1,50.0,1,1879,9487,
9488,-,3,H9488,2031-12-03,2031-12-04,1,0.0,150.0,0.0,154.0,0,1,150.0,77,1094,9488,
9489,-,2,H9489,2031-08-16,2031-08-19,3,0.0,300.0,0.0,304.5,0,1,100.0,65,987,9489,
9490,-,3,H9490,2032-01-22,2032-01-23,1,0.0,150.0,0.0,161.0,0,1,150.0,54,1853,9490,
9491,-,3,H9491,2030-10-21,2030-10-24,3,0.0,450.0,0.0,491.0,0,1,150.0,75,213,9491,
9492,-,2,H9492,2032-04-23,2032-04-24,1,0.0,100.0,0.0,100.0,0,1,100.0,7,1090,9492,
9493,-,3,H9493,2030-01-04,2030-01-05,1,0.0,150.0,0.0,160.0,0,1,150.0,34,168,9493,
9494,-,2,H9494,2031-08-29,2031-08-30,1,0.0,100.0,0.0,110.0,0,1,100.0,3,807,9494,
9495,-,3,H9495,2030-01-19,2030-01-21,2,0.0,300.0,0.0,330.5,0,1,150.0,53,764,9495,
9496,-,2,H9496,2030-01-18,2030-01-20,2,0.0,200.0,0.0,222.0,0,1,100.0,29,415,9496,
9497,-,3,H9497,2032-10-08,2032-10-09,1,0.0,150.0,0.0,185.5,0,1,150.0,35,1464,9497,
9498,-,4,H9498,2032-04-08,2032-04-09,1,0.0,200.0,0.0,221.5,0,1,200.0,58,210,9498,
9499,-,3,H9499,2032-09-22,2032-09-24,2,0.0,300.0,0.0,324.0,0,1,150.0,13,1188,9499,
9500,-,2,H9500,2031-09-21,2031-09-22,1,0.0,100.0,0.0,111.0,0,1,100.0,43,1906,9500,
9501,-,4,H9501,2031-12-20,2031-12-22,2,0.0,400.0,0.0,403.0,0,1,200.0,61,326,9501,
9502,-,2,H9502,2032-11-26,2032-11-27,1,0.0,100.0,0.0,104.0,0,1,100.0,47,1538,9502,
9503,-,2,H9503,2032-08-09,2032-08-11,2,0.0,200.0,0.0,204.5,0,1,100.0,9,1385,9503,
9504,-,2,H9504,2032-10-15,2032-10-18,3,0.0,300.0,0.0,306.5,0,1,100.0,68,132,9504,
9505,-,2,H9505,2030-10-28,2030-10-29,1,0.0,100.0,0.0,102.5,0,1,100.0,8,750,9505,
9506,-,2,H9506,2030-09-27,2030-09-28,1,0.0,100.0,0.0,113.5,0,1,100.0,27,1481,9506,
9507,-,4,H9507,2031-03-18,2031-03-19,1,0.0,200.0,0.0,226.0,0,1,200.0,18,1218,9507,
9508,-,3,H9508,2031-10-21,2031-10-23,2,0.0,300.0,0.0,316.5,0,1,150.0,50,888,9508,
9509,-,4,H9509,2031-05-16,2031-05-17,1,0.0,200.0,0.0,200.0,0,1,200.0,59,1810,9509,
9510,-,2,H9510,2032-08-03,2032-08-08,5,0.0,500.0,0.0,520.5,0,1,100.0,47,859,9510,
9511,-,3,H9511,2032-08-16,2032-08-17,1,0.0,150.0,0.0,153.0,0,1,150.0,11,1335,9511,
9512,-,2,H9512,2030-06-18,2030-06-19,1,0.0,100.0,0.0,100.0,0,1,100.0,67,547,9512,
9513,-,4,H9513,2032-12-02,2032-12-03,1,0.0,200.0,0.0,200.0,0,1,200.0,59,169,9513,
9514,-,2,H9514,2030-01-29,2030-02-02,4,0.0,400.0,0.0,405.0,0,1,100.0,26,1671,9514,
9515,-,4,H9515,2032-08-12,2032-08-13,1,0.0,200.0,0.0,200.0,0,1,200.0,20,549,9515,
9516,-,2,H9516,2031-02-22,2031-02-25,3,0.0,300.0,0.0,300.0,0,1,100.0,49,170,9516,
9517,-,2,H9517,2031-10-06,2031-10-07,1,0.0,100.0,0.0,115.0,0,1,100.0,67,79,9517,
9518,-,2,H9518,2030-08-01,2030-08-03,2,0.0,200.0,0.0,202.0,0,1,100.0,25,623,9518,
9519,-,4,H9519,2030-07-26,2030-07-29,3,0.0,600.0,0.0,607.5,0,1,200.0,78,1979,9519,
9520,-,3,H9520,2030-08-29,2030-08-31,2,0.0,300.0,0.0,300.0,0,1,150.0,55,1543,9520,
9521,-,3,H9521,2031-06-15,2031-06-16,1,0.0,150.0,0.0,150.0,0,1,150.0,50,394,9521,
9522,-,3,H9522,2032-02-07,2032-02-12,5,0.0,750.0,0.0,750.0,0,1,150.0,54,882,9522,
9523,-,2,H9523,2031-10-21,2031-10-22,1,0.0,100.0,0.0,119.5,0,1,100.0,44,116,9523,
9524,-,3,H9524,2030-07-06,2030-07-10,4,0.0,600.0,0.0,600.0,0,1,150.0,10,490,9524,
9525,-,2,H9525,2032-04-02,2032-04-03,1,0.0,100.0,0.0,142.5,0,1,100.0,63,337,9525,
9526,-,3,H9526,2031-12-01,2031-12-04,3,0.0,450.0,0.0,458.5,0,1,150.0,54,1862,9526,
9527,-,3,H9527,2032-06-13,2032-06-15,2,0.0,300.0,0.0,331.0,0,1,150.0,70,195,9527,
9528,-,2,H9528,2031-11-02,2031-11-03,1,0.0,100.0,0.0,133.5,0,1,100.0,28,1162,9528,
9529,-,4,H9529,2030-02-16,2030-02-18,2,0.0,400.0,0.0,413.0,0,1,200.0,81,685,9529,
9530,-,4,H9530,2030-03-13,2030-03-15,2,0.0,400.0,0.0,422.5,0,1,200.0,40,1953,9530,
9531,-,2,H9531,2030-03-06,2030-03-07,1,0.0,100.0,0.0,104.5,0,1,100.0,26,27,9531,
9532,-,3,H9532,2030-10-23,2030-10-25,2,0.0,300.0,0.0,319.5,0,1,150.0,30,73,9532,
9533,-,3,H9533,2031-03-17,2031-03-18,1,0.0,150.0,0.0,184.0,0,1,150.0,35,1594,9533,
9534,-,3,H9534,2030-07-07,2030-07-10,3,0.0,450.0,0.0,462.0,0,1,150.0,71,1270,9534,
9535,-,2,H9535,2032-07-01,2032-07-06,5,0.0,500.0,0.0,535.5,0,1,100.0,46,1938,9535,
9536,-,3,H9536,2032-11-29,2032-12-01,2,0.0,300.0,0.0,300.0,0,1,150.0,14,991,9536,
9537,-,4,H9537,2031-07-03,2031-07-07,4,0.0,800.0,0.0,827.0,0,1,200.0,19,626,9537,
9538,-,3,H9538,2031-10-22,2031-10-24,2,0.0,300.0,0.0,315.0,0,1,150.0,70,1631,9538,
9539,-,2,H9539,2030-03-22,2030-03-23,1,0.0,100.0,0.0,111.5,0,1,100.0,4,359,9539,
9540,-,4,H9540,2031-09-22,2031-09-24,2,0.0,400.0,0.0,437.5,0,1,200.0,21,305,9540,
9541,-,2,H9541,2030-08-08,2030-08-12,4,0.0,400.0,0.0,430.0,0,1,100.0,6,1092,9541,
9542,-,3,H9542,2030-02-09,2030-02-12,3,0.0,450.0,0.0,466.5,0,1,150.0,50,108,9542,
9543,-,2,H9543,2030-08-28,2030-08-29,1,0.0,100.0,0.0,100.0,0,1,100.0,25,1233,9543,
9544,-,3,H9544,2031-02-18,2031-02-19,1,0.0,150.0,0.0,166.5,0,1,150.0,54,1058,9544,
9545,-,3,H9545,2032-08-03,2032-08-04,1,0.0,150.0,0.0,150.0,0,1,150.0,36,842,9545,
9546,-,2,H9546,2030-12-16,2030-12-17,1,0.0,100.0,0.0,100.0,0,1,100.0,29,153,9546,
9547,-,2,H9547,2032-07-16,2032-07-18,2,0.0,200.0,0.0,231.5,0,1,100.0,24,729,9547,
9548,-,2,H9548,2032-01-04,2032-01-06,2,0.0,200.0,0.0,208.0,0,1,100.0,68,1151,9548,
9549,-,3,H9549,2032-07-05,2032-07-06,1,0.0,150.0,0.0,158.0,0,1,150.0,71,856,9549,
9550,-,2,H9550,2031-02-07,2031-02-09,2,0.0,200.0,0.0,228.5,0,1,100.0,65,943,9550,
9551,-,4,H9551,2032-04-10,2032-04-12,2,0.0,400.0,0.0,400.0,0,1,200.0,58,1063,9551,
9552,-,4,H9552,2031-01-29,2031-01-30,1,0.0,200.0,0.0,202.0,0,1,200.0,18,16,9552,
9553,-,2,H9553,2031-03-02,2031-03-03,1,0.0,100.0,0.0,104.0,0,1,100.0,2,131,9553,
9554,-,3,H9554,2031-01-23,2031-01-25,2,0.0,300.0,0.0,309.5,0,1,150.0,35,252,9554,
9555,-,2,H9555,2032-02-15,2032-02-16,1,0.0,100.0,0.0,128.0,0,1,100.0,67,1244,9555,
9556,-,2,H9556,2030-10-18,2030-10-20,2,0.0,200.0,0.0,215.5,0,1,100.0,43,630,9556,
9557,-,2,H9557,2031-02-03,2031-02-04,1,0.0,100.0,0.0,140.0,0,1,100.0,22,1335,9557,
9558,-,3,H9558,2032-03-31,2032-04-01,1,0.0,150.0,0.0,150.0,0,1,150.0,14,1855,9558,
9559,-,2,H9559,2032-01-14,2032-01-15,1,0.0,100.0,0.0,106.5,0,1,100.0,29,548,9559,
9560,-,4,H9560,2032-11-23,2032-11-25,2,0.0,400.0,0.0,412.5,0,1,200.0,60,381,9560,
9561,-,2,H9561,2030-02-03,2030-02-07,4,0.0,400.0,0.0,423.5,0,1,100.0,5,1087,9561,
9562,-,2,H9562,2031-12-10,2031-12-12,2,0.0,200.0,0.0,212.5,0,1,100.0,64,564,9562,
9563,-,3,H9563,2032-07-17,2032-07-18,1,0.0,150.0,0.0,173.5,0,1,150.0,50,531,9563,
9564,-,3,H9564,2031-11-12,2031-11-13,1,0.0,150.0,0.0,190.5,0,1,150.0,13,241,9564,
9565,-,2,H9565,2030-07-23,2030-07-25,2,0.0,200.0,0.0,215.5,0,1,100.0,6,730,9565,
9566,-,2,H9566,2030-12-02,2030-12-04,2,0.0,200.0,0.0,210.0,0,1,100.0,69,193,9566,
9567,-,4,H9567,2030-03-10,2030-03-12,2,0.0,400.0,0.0,400.0,0,1,200.0,40,1955,9567,
9568,-,2,H9568,2032-11-05,2032-11-07,2,0.0,200.0,0.0,210.0,0,1,100.0,65,1589,9568,
9569,-,2,H9569,2032-08-02,2032-08-05,3,0.0,300.0,0.0,300.0,0,1,100.0,62,772,9569,
9570,-,3,H9570,2031-06-17,2031-06-18,1,0.0,150.0,0.0,169.5,0,1,150.0,75,860,9570,
